protein name	average rank	rank(gcn)	rank(node2vec)	proximity to Covid-19(gcn)	proximity to Covid-19(node2vec)	shortest path to Covid-19	path length	involved pathway id	involved pathway name
TRIM8	4963.0	2219	7707	0.08830732588176948	1.3476115123183572	TRIM8, RNF41, covid-19	2	GO:0045087, GO:0010508, GO:0051091, GO:0043123, GO:0051092, GO:1902187	innate immune response, positive regulation of autophagy, positive regulation of DNA binding transcription factor activity, positive regulation of I-kappaB kinase/NF-kappaB signaling, positive regulation of NF-kappaB transcription factor activity, negative regulation of viral release from host cell
CHMP4C	4963.5	7900	2027	-0.007429118654761778	2.023984051157904	CHMP4C, CHMP2A, covid-19	2	GO:0000920, GO:0006997, GO:0007080, GO:0009838, GO:0010824, GO:0032466, GO:1902188, GO:0044878, GO:0050792, GO:0090611, GO:1901673	cell separation after cytokinesis, nucleus organization, mitotic metaphase plate congression, abscission, regulation of centrosome duplication, negative regulation of cytokinesis, positive regulation of viral release from host cell, mitotic cytokinesis checkpoint, regulation of viral process, ubiquitin-independent protein catabolic process via the multivesicular body sorting pathway, regulation of mitotic spindle assembly
ALYREF	4963.5	3976	5951	0.04799253655842778	1.4965434596110672	ALYREF, MARK3, covid-19	2	GO:0000018, GO:0001649, GO:0006406, GO:0031297, GO:0032786, GO:0046784	regulation of DNA recombination, osteoblast differentiation, mRNA export from nucleus, replication fork processing, positive regulation of DNA-templated transcription, elongation, viral mRNA export from host cell nucleus
DNAJC8	4964.0	4786	5142	0.03436644998998145	1.5763017880861727	DNAJC8, G3BP1, covid-19	2		
PDSS2	4966.0	8067	1865	-0.00948870960055899	2.066915361731904	PDSS2, ACAD9, covid-19	2	GO:0006744, GO:0008299	ubiquinone biosynthetic process, isoprenoid biosynthetic process
SNORD13P1	4967.0	5376	4558	0.025680938110522217	1.6391432988701027	SNORD13P1, PHAX, LARP7, covid-19	3		
CCNL1	4967.5	1141	8794	0.13798934147553524	1.2635223535444084	CCNL1, APPBP2, CUL2, covid-19	3		
NPLOC4	4968.5	853	9084	0.16330000436183845	1.2407765164360653	NPLOC4, FKBP10, covid-19	2	GO:0006511, GO:0030970, GO:0032480, GO:0039536	ubiquitin-dependent protein catabolic process, retrograde protein transport, ER to cytosol, negative regulation of type I interferon production, negative regulation of RIG-I signaling pathway
TDRD3	4969.0	4991	4947	0.031122477604240834	1.5977262864936805	TDRD3, NINL, covid-19	2		
MCHR1	4969.0	7649	2289	-0.004644950685248476	1.9688526647939664	MCHR1, PMCH, PCSK6, covid-19	3		
SEC62	4971.0	7357	2585	-0.0012541301389764649	1.914412602025225	SEC62, GRB2, AP2A2, covid-19	3	GO:0006620	posttranslational protein targeting to endoplasmic reticulum membrane
TSPAN3	4971.5	4496	5447	0.038862344288587244	1.5459226618575481	TSPAN3, GOLGA7, covid-19	2		
SNORD30	4972.0	4502	5442	0.03872658149219063	1.5465544342863318	SNORD30, TNIP2, RIPK1, covid-19	3		
TSACC	4972.5	1853	8092	0.1004729606743841	1.3178473705252312	TSACC, DTNB, NUP62, covid-19	3		
SYCE3	4974.5	8419	1530	-0.013733925769078682	2.1651557358723434	SYCE3, CNTRL, covid-19	2		
MYRF	4974.5	3511	6438	0.056394504085224166	1.4507022602270436	MYRF, NRAS, MARK3, covid-19	3		
DEFA1	4975.0	1271	8679	0.1300534292036829	1.2731009716338435	DEFA1, BRCA1, CSNK2B, covid-19	3	GO:0002227, GO:0061844, GO:0019731, GO:0010818, GO:0030520, GO:0031640, GO:0042832, GO:0050830, GO:0051852	innate immune response in mucosa, antimicrobial humoral immune response mediated by antimicrobial peptide, antibacterial humoral response, T cell chemotaxis, intracellular estrogen receptor signaling pathway, killing of cells of other organism, defense response to protozoan, defense response to Gram-positive bacterium, disruption by host of symbiont cells
AKAP11	4976.0	8926	1026	-0.01939709494246032	2.3776507077019526	AKAP11, PRKACA, covid-19	2		
ARHGAP23	4977.5	6074	3881	0.015406544453451972	1.7178169801132077	ARHGAP23, MEPCE, covid-19	2		
MIR18B	4977.5	6229	3726	0.013086126395947417	1.7373975480461707	MIR18B, DDX21, covid-19	2	GO:0030857, GO:0035195	negative regulation of epithelial cell differentiation, gene silencing by miRNA
ST3GAL1	4978.0	8694	1262	-0.016687467771291625	2.2604733368523577	ST3GAL1, SLC30A7, covid-19	2		
DLL3	4978.5	6821	3136	0.005029891185569915	1.8160941679842229	DLL3, NOTCH2, RDX, covid-19	3	GO:0001501	skeletal system development
GOLT1B	4978.5	8475	1482	-0.0143141011669577	2.1791199348798127	GOLT1B, ATP6V1A, covid-19	2	GO:0043123	positive regulation of I-kappaB kinase/NF-kappaB signaling
MTFR1L	4979.0	8832	1126	-0.01828141825170397	2.319836894804763	MTFR1L, GHITM, covid-19	2		
PERP	4979.0	7423	2535	-0.0019285281041857456	1.9227167071196254	PERP, TRIM25, UBAP2L, covid-19	3	GO:0045862, GO:0097202	positive regulation of proteolysis, activation of cysteine-type endopeptidase activity
LYPD4	4981.0	3839	6123	0.05009938624902363	1.4799744136406878	LYPD4, FBN2, covid-19	2		
SEC61A2	4981.5	1837	8126	0.101040111207847	1.3156219837126848	SEC61A2, BMPR1A, AP2M1, covid-19	3		
PADI3	4983.0	2472	7494	0.08078312369939533	1.3640695076206166	PADI3, PML, HDAC2, covid-19	3	GO:0018101	protein citrullination
BICD2	4984.0	7044	2924	0.0023539919547513645	1.8518368228670636	BICD2, NEK9, covid-19	2	GO:0006890, GO:0070507, GO:0034067, GO:0051642	retrograde vesicle-mediated transport, Golgi to ER, regulation of microtubule cytoskeleton organization, protein localization to Golgi apparatus, centrosome localization
NAMPTP1	4986.0	3766	6206	0.05173922809952504	1.472612482878869	NAMPTP1, CYLD, PDE4DIP, covid-19	3		
ODF2	4989.0	6495	3483	0.009276331556467336	1.765519272363297	ODF2, TBK1, covid-19	2	GO:0008104, GO:0010457	protein localization, centriole-centriole cohesion
MINDY1	4990.0	4996	4984	0.031049360166237237	1.593811600170031	MINDY1, LSM8, BCKDK, covid-19	3		
COX6C	4990.5	8969	1012	-0.019784220373187607	2.3853611041525786	COX6C, CISD3, covid-19	2		
RGN	4991.0	2672	7310	0.07545237362124169	1.3787861460999116	RGN, HSPE1, TLE1, covid-19	3		
CACNA1H	4995.0	1670	8320	0.10770978632749584	1.3023126444434836	CACNA1H, PRKACA, covid-19	2	GO:0042391, GO:0032342, GO:0034651, GO:0098662, GO:0070509, GO:2000344	regulation of membrane potential, aldosterone biosynthetic process, cortisol biosynthetic process, inorganic cation transmembrane transport, calcium ion import, positive regulation of acrosome reaction
YRDC	4995.0	8399	1591	-0.013505671122619113	2.1485705221295683	YRDC, AAR2, covid-19	2	GO:0051051	negative regulation of transport
TERF2	4995.0	4120	5870	0.045498599154363197	1.503659044707419	TERF2, CSNK2A2, covid-19	2	GO:0000723, GO:0010629, GO:0010628, GO:0016233, GO:0031627, GO:0031848, GO:0032204, GO:0032205, GO:0032208, GO:0032210, GO:0032211, GO:1904357, GO:0051000, GO:0061820, GO:0070198, GO:1903770, GO:1904354, GO:1904430, GO:1905778, GO:1905839, GO:2000773	telomere maintenance, negative regulation of gene expression, positive regulation of gene expression, telomere capping, telomeric loop formation, protection from non-homologous end joining at telomere, regulation of telomere maintenance, negative regulation of telomere maintenance, negative regulation of telomere maintenance via recombination, regulation of telomere maintenance via telomerase, negative regulation of telomere maintenance via telomerase, negative regulation of telomere maintenance via telomere lengthening, positive regulation of nitric-oxide synthase activity, telomeric D-loop disassembly, protein localization to chromosome, telomeric region, negative regulation of beta-galactosidase activity, negative regulation of telomere capping, negative regulation of t-circle formation, negative regulation of exonuclease activity, negative regulation of telomeric D-loop disassembly, negative regulation of cellular senescence
TRAF3IP2	4995.5	292	9699	0.266278565570102	1.1910898641433258	TRAF3IP2, TBK1, covid-19	2	GO:0002230	positive regulation of defense response to virus by host
SYNJ1	4995.5	3754	6237	0.052014493779522164	1.4696793713281222	SYNJ1, AP2M1, covid-19	2	GO:0007612, GO:0046856, GO:0048488, GO:1904980	learning, phosphatidylinositol dephosphorylation, synaptic vesicle endocytosis, positive regulation of endosome organization
TCEAL4	4995.5	2426	7565	0.08217258921881967	1.3588894491369234	TCEAL4, HECTD1, covid-19	2		
CRTC3-AS1	4996.0	8449	1543	-0.013964375568572801	2.1618913020742214	CRTC3-AS1, TRIM25, POLA1, covid-19	3		
TCEAL3	4998.0	2602	7394	0.07721239980901	1.3714880233570976	TCEAL3, ETS1, CSNK2B, covid-19	3		
GUSBP3	4998.5	6967	3030	0.0031129456707916017	1.8348717189846129	GUSBP3, ZDHHC17, GOLGA2, covid-19	3		
TBC1D17	4999.0	8333	1665	-0.012741549865005947	2.1270070171440807	TBC1D17, CUL2, covid-19	2	GO:0042147	retrograde transport, endosome to Golgi
RNF175	4999.5	4964	5035	0.03156768932724274	1.5885125209183044	RNF175, KRTAP10-7, TOR1A, covid-19	3		
TOX3	5004.5	2000	8009	0.09467292805630688	1.324730416715255	TOX3, HNRNPL, UBAP2L, covid-19	3	GO:0045893, GO:0042981, GO:0043524	positive regulation of transcription, DNA-templated, regulation of apoptotic process, negative regulation of neuron apoptotic process
GABRA6	5005.0	3347	6663	0.05924624243961148	1.4293991066643266	GABRA6, Dehydroepiandrosterone, SIGMAR1, covid-19	3		
PLEKHG2	5005.0	7252	2758	4.992268980087006e-05	1.8787895511569495	PLEKHG2, GNB1, covid-19	2	GO:0030833	regulation of actin filament polymerization
LRRC37A11P	5007.5	7119	2896	0.0015250278086471059	1.8552513380477242	LRRC37A11P, ZMIZ2, INTS4, covid-19	3		
UPK1A	5008.0	6105	3911	0.01491975500387091	1.714576357539252	UPK1A, ALG8, covid-19	2	GO:0030855	epithelial cell differentiation
KRT18	5009.0	2345	7673	0.08446546878591799	1.3502164565538672	KRT18, AAR2, covid-19	2	GO:0043066, GO:0043000, GO:0045104	negative regulation of apoptotic process, Golgi to plasma membrane CFTR protein transport, intermediate filament cytoskeleton organization
TRIM49	5011.0	3267	6755	0.06081776486736347	1.4219614659365774	TRIM49, CUL1, TBK1, covid-19	3		
DDX58	5011.5	331	9692	0.25509328873103554	1.1913150225851799	DDX58, TBK1, covid-19	2	GO:0045087, GO:0060760, GO:0002230, GO:0030334, GO:0045944, GO:0009597, GO:0010628, GO:0032725, GO:0032727, GO:0032728, GO:0032755, GO:0032757, GO:0035549, GO:0051607, GO:0039529, GO:0042993, GO:0071360, GO:1902741, GO:1904469, GO:2000778	innate immune response, positive regulation of response to cytokine stimulus, positive regulation of defense response to virus by host, regulation of cell migration, positive regulation of transcription by RNA polymerase II, detection of virus, positive regulation of gene expression, positive regulation of granulocyte macrophage colony-stimulating factor production, positive regulation of interferon-alpha production, positive regulation of interferon-beta production, positive regulation of interleukin-6 production, positive regulation of interleukin-8 production, positive regulation of interferon-beta secretion, defense response to virus, RIG-I signaling pathway, positive regulation of transcription factor import into nucleus, cellular response to exogenous dsRNA, positive regulation of interferon-alpha secretion, positive regulation of tumor necrosis factor secretion, positive regulation of interleukin-6 secretion
NAB1	5012.0	3630	6394	0.054204008195738305	1.4546707148152733	NAB1, MOV10, covid-19	2		
SH2D3A	5012.0	4851	5173	0.03327737845952424	1.5741346935067824	SH2D3A, TSG101, RNF41, covid-19	3		
RPS15A	5013.0	958	9068	0.1535651230581858	1.2419608496678134	RPS15A, AAR2, covid-19	2	GO:0008284, GO:0009615, GO:0045787	positive regulation of cell proliferation, response to virus, positive regulation of cell cycle
CFAP77	5013.0	798	9228	0.16977144324284446	1.2285637891724301	CFAP77, TCF4, CSNK2A2, covid-19	3		
SAMD8	5015.0	2288	7742	0.08625879364024111	1.3443722250609975	SAMD8, TGFBR1, RHOA, covid-19	3	GO:0046513, GO:2000303	ceramide biosynthetic process, regulation of ceramide biosynthetic process
MRPL43	5015.5	6784	3247	0.005459388919493859	1.797424066124911	MRPL43, MRPS2, covid-19	2		
SELENBP1	5017.0	2917	7117	0.06858660069894365	1.393208781963478	SELENBP1, GPX1, covid-19	2		
RABL2B	5018.5	8700	1337	-0.01675176531140033	2.2321455714257894	RABL2B, FGFR1OP, covid-19	2	GO:0060271, GO:0042073	cilium assembly, intraciliary transport
SLC35F2	5018.5	5508	4529	0.023593244941338173	1.6420240520559803	SLC35F2, HRAS, RAP1GDS1, covid-19	3		
TRADD	5019.0	3726	6312	0.05249988019512819	1.4626438117461227	TRADD, RIPK1, covid-19	2	GO:0097191	extrinsic apoptotic signaling pathway
PRAMEF8	5019.5	4191	5848	0.044224318135466026	1.5065091384271063	PRAMEF8, CUL3, PRKACA, covid-19	3		
ZNF335	5020.0	3907	6133	0.048890622201553775	1.4793025621563023	ZNF335, HCFC1, HDAC2, covid-19	3	GO:0050769, GO:0040029, GO:0007420, GO:0050671, GO:0080182	positive regulation of neurogenesis, regulation of gene expression, epigenetic, brain development, positive regulation of lymphocyte proliferation, histone H3-K4 trimethylation
ATP1A1	5020.5	5294	4747	0.02672720487064477	1.6203647896576485	ATP1A1, PRKACA, covid-19	2	GO:0006883, GO:0010107, GO:0030007, GO:0036376, GO:0071383, GO:0086009, GO:1903416	cellular sodium ion homeostasis, potassium ion import, cellular potassium ion homeostasis, sodium ion export across plasma membrane, cellular response to steroid hormone stimulus, membrane repolarization, response to glycoside
PLGRKT	5022.5	8187	1858	-0.01078009638257087	2.0703917469017274	PLGRKT, DNAJC11, covid-19	2		
GOPC	5023.0	3715	6331	0.05278592815400603	1.4608260859999744	GOPC, CENPF, covid-19	2	GO:0010360, GO:0043004, GO:2000009	negative regulation of anion channel activity, cytoplasmic sequestering of CFTR protein, negative regulation of protein localization to cell surface
MBTPS1	5024.0	3884	6164	0.04929146359427245	1.47635965102522	MBTPS1, HDAC2, covid-19	2	GO:0007040, GO:0006508	lysosome organization, proteolysis
SERBP1	5025.5	3494	6557	0.05666834510769178	1.4389355061501543	SERBP1, CSNK2A2, covid-19	2		
MUL1	5025.5	1558	8493	0.11245437849168075	1.2887432815693283	MUL1, BZW2, covid-19	2	GO:0016567, GO:0000266, GO:0045824, GO:0006919, GO:0007257, GO:0010821, GO:0010637, GO:0030308, GO:0031648, GO:0033235, GO:0043123, GO:0051646, GO:0050689, GO:0050821, GO:0051898, GO:0060339, GO:0071360, GO:0090141, GO:1901028	protein ubiquitination, mitochondrial fission, negative regulation of innate immune response, activation of cysteine-type endopeptidase activity involved in apoptotic process, activation of JUN kinase activity, regulation of mitochondrion organization, negative regulation of mitochondrial fusion, negative regulation of cell growth, protein destabilization, positive regulation of protein sumoylation, positive regulation of I-kappaB kinase/NF-kappaB signaling, mitochondrion localization, negative regulation of defense response to virus by host, protein stabilization, negative regulation of protein kinase B signaling, negative regulation of type I interferon-mediated signaling pathway, cellular response to exogenous dsRNA, positive regulation of mitochondrial fission, regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway
CIAPIN1	5025.5	6622	3429	0.007488013175545101	1.7723035502744386	CIAPIN1, ATP6V1A, covid-19	2		
ME2	5026.5	6179	3874	0.013801238063297656	1.7186686125620212	ME2, NADH, NDUFB9, covid-19	3	GO:1902031	regulation of NADP metabolic process
FST	5026.5	4848	5205	0.033335012975345475	1.5709974926832913	FST, INHBE, covid-19	2	GO:0000122, GO:0002244, GO:0032926, GO:0051798	negative regulation of transcription by RNA polymerase II, hematopoietic progenitor cell differentiation, negative regulation of activin receptor signaling pathway, positive regulation of hair follicle development
RP9	5027.0	6450	3604	0.009905909896373414	1.7531177447219852	RP9, APP, EIF4E2, covid-19	3	GO:0050890	cognition
OCLN	5030.5	2182	7879	0.08937204054612839	1.3351982419496946	OCLN, CSNK2A2, covid-19	2	GO:0045216, GO:0070830	cell-cell junction organization, bicellular tight junction assembly
LCE2A	5031.5	3466	6597	0.05719497016089056	1.4346892179294477	LCE2A, RGS20, CUL2, covid-19	3		
CIC	5031.5	3419	6644	0.05803591982319008	1.4305038822497187	CIC, CSNK2B, covid-19	2		
AIP	5035.0	1408	8662	0.12081845755577056	1.274335914099224	AIP, ARRB2, AP3B1, covid-19	3	GO:0006626, GO:0022417	protein targeting to mitochondrion, protein maturation by protein folding
HLA-A	5035.5	206	9865	0.30352829817397253	1.1778804304902248	HLA-A, PRKACA, covid-19	2		
ACTR10	5036.5	2419	7654	0.08233475229355242	1.3522920878087377	ACTR10, LMNB1, DDX21, covid-19	3		
NADK2	5036.5	9391	682	-0.024617197360591273	2.6638514231023893	NADK2, NPTX1, covid-19	2	GO:0019674	NAD metabolic process
GSDMA	5040.0	5927	4153	0.017489114934398274	1.6860936425406319	GSDMA, MCM2, AKAP8, covid-19	3	GO:0006915	apoptotic process
RAD54L	5040.5	5173	4908	0.028401904245528548	1.6024478234844455	RAD54L, LIMK1, PRKACA, covid-19	3		
RABGGTA	5041.0	7404	2678	-0.0017257563653112866	1.895331721560337	RABGGTA, RAB1A, covid-19	2		
B3GNT7	5041.0	7923	2159	-0.007656308173605825	1.9954880023749726	B3GNT7, B4GALT3, GHITM, covid-19	3		
OR10G3	5044.0	3386	6702	0.058606619582331126	1.426021921524178	OR10G3, BAG3, NEK9, covid-19	3		
ZFYVE27	5044.5	7818	2271	-0.006433654878920225	1.9721155785504885	ZFYVE27, RAB2A, covid-19	2	GO:0016192, GO:0031175, GO:0071787	vesicle-mediated transport, neuron projection development, endoplasmic reticulum tubular network formation
LIPH	5045.0	8652	1438	-0.01614868100840576	2.1932463097887163	LIPH, POLA2, covid-19	2	GO:0016042	lipid catabolic process
