Perturbed_gene	Pathway_ID	Pathway_name
IFI16	GO:0002831	regulation of response to biotic stimulus
ZBP1	GO:0002831	regulation of response to biotic stimulus
IFIT1	GO:0002831	regulation of response to biotic stimulus
IFNB1	GO:0002831	regulation of response to biotic stimulus
RSAD2	GO:0002831	regulation of response to biotic stimulus
DDX60	GO:0002831	regulation of response to biotic stimulus
IL12A	GO:0002831	regulation of response to biotic stimulus
CD274	GO:0002831	regulation of response to biotic stimulus
JAK2	GO:0002831	regulation of response to biotic stimulus
DHX58	GO:0002831	regulation of response to biotic stimulus
APOBEC3G	GO:0002831	regulation of response to biotic stimulus
TLR3	GO:0002831	regulation of response to biotic stimulus
ZC3H12A	GO:0002831	regulation of response to biotic stimulus
CARD16	GO:0002831	regulation of response to biotic stimulus
IRGM	GO:0002831	regulation of response to biotic stimulus
TNFAIP3	GO:0002831	regulation of response to biotic stimulus
IFNA7	GO:0002520	immune system development
IRF1	GO:0002520	immune system development
SOCS1	GO:0002520	immune system development
IFNL1	GO:0002520	immune system development
IFI16	GO:0002520	immune system development
IFNA8	GO:0002520	immune system development
IFNA2	GO:0002520	immune system development
IFNA16	GO:0002520	immune system development
IFNW1	GO:0002520	immune system development
IFNB1	GO:0002520	immune system development
RSAD2	GO:0002520	immune system development
IL12A	GO:0002520	immune system development
CD274	GO:0002520	immune system development
JAK2	GO:0002520	immune system development
CSF3	GO:0002520	immune system development
IL11	GO:0002520	immune system development
KIT	GO:0002520	immune system development
TLR3	GO:0002520	immune system development
CSF2	GO:0002520	immune system development
IL7R	GO:0002520	immune system development
CSF1	GO:0002520	immune system development
ZC3H12A	GO:0002520	immune system development
IL6	GO:0002520	immune system development
IL18R1	GO:0002520	immune system development
TNF	GO:0002520	immune system development
LTA	GO:0002520	immune system development
TNFAIP3	GO:0002520	immune system development
IRF1	GO:0035456	response to interferon-beta
IFI16	GO:0035456	response to interferon-beta
IFNB1	GO:0035456	response to interferon-beta
IFITM3	GO:0035456	response to interferon-beta
IFITM1	GO:0035456	response to interferon-beta
IFITM2	GO:0035456	response to interferon-beta
BST2	GO:0035456	response to interferon-beta
TLR3	GO:0035456	response to interferon-beta
IRGM	GO:0035456	response to interferon-beta
USP18	GO:0051716	cellular response to stimulus
IFNA7	GO:0051716	cellular response to stimulus
IRF1	GO:0051716	cellular response to stimulus
NLRC5	GO:0051716	cellular response to stimulus
MAP3K8	GO:0051716	cellular response to stimulus
ISG20	GO:0051716	cellular response to stimulus
SOCS1	GO:0051716	cellular response to stimulus
IFNL1	GO:0051716	cellular response to stimulus
IFNL2	GO:0051716	cellular response to stimulus
MX2	GO:0051716	cellular response to stimulus
OAS2	GO:0051716	cellular response to stimulus
IFI16	GO:0051716	cellular response to stimulus
ZBP1	GO:0051716	cellular response to stimulus
IFIT5	GO:0051716	cellular response to stimulus
IFIT1	GO:0051716	cellular response to stimulus
IFIT3	GO:0051716	cellular response to stimulus
IFIT2	GO:0051716	cellular response to stimulus
TRIM22	GO:0051716	cellular response to stimulus
IFNA8	GO:0051716	cellular response to stimulus
IFNA2	GO:0051716	cellular response to stimulus
IFNA16	GO:0051716	cellular response to stimulus
IFNW1	GO:0051716	cellular response to stimulus
IFNB1	GO:0051716	cellular response to stimulus
RSAD2	GO:0051716	cellular response to stimulus
DDX60	GO:0051716	cellular response to stimulus
MX1	GO:0051716	cellular response to stimulus
IFITM3	GO:0051716	cellular response to stimulus
IFITM1	GO:0051716	cellular response to stimulus
IFNL3	GO:0051716	cellular response to stimulus
IFI27	GO:0051716	cellular response to stimulus
IFITM2	GO:0051716	cellular response to stimulus
BST2	GO:0051716	cellular response to stimulus
IL12A	GO:0051716	cellular response to stimulus
CD274	GO:0051716	cellular response to stimulus
JAK2	GO:0051716	cellular response to stimulus
PDCD1LG2	GO:0051716	cellular response to stimulus
DHX58	GO:0051716	cellular response to stimulus
OASL	GO:0051716	cellular response to stimulus
GBP1	GO:0051716	cellular response to stimulus
CASP1	GO:0051716	cellular response to stimulus
CSF3	GO:0051716	cellular response to stimulus
TNFSF10	GO:0051716	cellular response to stimulus
IL17C	GO:0051716	cellular response to stimulus
IL11	GO:0051716	cellular response to stimulus
KIT	GO:0051716	cellular response to stimulus
TLR3	GO:0051716	cellular response to stimulus
CSF2	GO:0051716	cellular response to stimulus
CLEC7A	GO:0051716	cellular response to stimulus
IL7R	GO:0051716	cellular response to stimulus
CSF1	GO:0051716	cellular response to stimulus
SELE	GO:0051716	cellular response to stimulus
TSLP	GO:0051716	cellular response to stimulus
VSTM1	GO:0051716	cellular response to stimulus
CXCL9	GO:0051716	cellular response to stimulus
ZC3H12A	GO:0051716	cellular response to stimulus
CARD16	GO:0051716	cellular response to stimulus
TNFSF13B	GO:0051716	cellular response to stimulus
CRLF2	GO:0051716	cellular response to stimulus
TNFSF18	GO:0051716	cellular response to stimulus
IL6	GO:0051716	cellular response to stimulus
IL18R1	GO:0051716	cellular response to stimulus
TNF	GO:0051716	cellular response to stimulus
LTA	GO:0051716	cellular response to stimulus
IRGM	GO:0051716	cellular response to stimulus
TNFSF14	GO:0051716	cellular response to stimulus
TNFAIP3	GO:0051716	cellular response to stimulus
NLRC5	GO:0010647	positive regulation of cell communication
MAP3K8	GO:0010647	positive regulation of cell communication
SOCS1	GO:0010647	positive regulation of cell communication
IFNL1	GO:0010647	positive regulation of cell communication
ZBP1	GO:0010647	positive regulation of cell communication
IFIT5	GO:0010647	positive regulation of cell communication
TRIM22	GO:0010647	positive regulation of cell communication
IFNA2	GO:0010647	positive regulation of cell communication
IFNB1	GO:0010647	positive regulation of cell communication
RSAD2	GO:0010647	positive regulation of cell communication
DDX60	GO:0010647	positive regulation of cell communication
BST2	GO:0010647	positive regulation of cell communication
IL12A	GO:0010647	positive regulation of cell communication
JAK2	GO:0010647	positive regulation of cell communication
DHX58	GO:0010647	positive regulation of cell communication
CASP1	GO:0010647	positive regulation of cell communication
CSF3	GO:0010647	positive regulation of cell communication
TNFSF10	GO:0010647	positive regulation of cell communication
IL11	GO:0010647	positive regulation of cell communication
KIT	GO:0010647	positive regulation of cell communication
TLR3	GO:0010647	positive regulation of cell communication
CSF2	GO:0010647	positive regulation of cell communication
IL7R	GO:0010647	positive regulation of cell communication
CSF1	GO:0010647	positive regulation of cell communication
TSLP	GO:0010647	positive regulation of cell communication
ZC3H12A	GO:0010647	positive regulation of cell communication
CARD16	GO:0010647	positive regulation of cell communication
CRLF2	GO:0010647	positive regulation of cell communication
TNFSF18	GO:0010647	positive regulation of cell communication
IL6	GO:0010647	positive regulation of cell communication
IL18R1	GO:0010647	positive regulation of cell communication
TNF	GO:0010647	positive regulation of cell communication
IRGM	GO:0010647	positive regulation of cell communication
TNFSF14	GO:0010647	positive regulation of cell communication
TNFAIP3	GO:0010647	positive regulation of cell communication
IRF1	GO:0002819	regulation of adaptive immune response
IFNA2	GO:0002819	regulation of adaptive immune response
IFNB1	GO:0002819	regulation of adaptive immune response
RSAD2	GO:0002819	regulation of adaptive immune response
IL12A	GO:0002819	regulation of adaptive immune response
CD274	GO:0002819	regulation of adaptive immune response
IL7R	GO:0002819	regulation of adaptive immune response
ZC3H12A	GO:0002819	regulation of adaptive immune response
TNFSF13B	GO:0002819	regulation of adaptive immune response
IL6	GO:0002819	regulation of adaptive immune response
IL18R1	GO:0002819	regulation of adaptive immune response
TNF	GO:0002819	regulation of adaptive immune response
LTA	GO:0002819	regulation of adaptive immune response
TNFAIP3	GO:0002819	regulation of adaptive immune response
NLRC5	GO:0023056	positive regulation of signaling
MAP3K8	GO:0023056	positive regulation of signaling
SOCS1	GO:0023056	positive regulation of signaling
IFNL1	GO:0023056	positive regulation of signaling
ZBP1	GO:0023056	positive regulation of signaling
IFIT5	GO:0023056	positive regulation of signaling
TRIM22	GO:0023056	positive regulation of signaling
IFNA2	GO:0023056	positive regulation of signaling
IFNB1	GO:0023056	positive regulation of signaling
RSAD2	GO:0023056	positive regulation of signaling
DDX60	GO:0023056	positive regulation of signaling
BST2	GO:0023056	positive regulation of signaling
IL12A	GO:0023056	positive regulation of signaling
JAK2	GO:0023056	positive regulation of signaling
DHX58	GO:0023056	positive regulation of signaling
CASP1	GO:0023056	positive regulation of signaling
CSF3	GO:0023056	positive regulation of signaling
TNFSF10	GO:0023056	positive regulation of signaling
IL11	GO:0023056	positive regulation of signaling
KIT	GO:0023056	positive regulation of signaling
TLR3	GO:0023056	positive regulation of signaling
CSF2	GO:0023056	positive regulation of signaling
IL7R	GO:0023056	positive regulation of signaling
CSF1	GO:0023056	positive regulation of signaling
TSLP	GO:0023056	positive regulation of signaling
ZC3H12A	GO:0023056	positive regulation of signaling
CARD16	GO:0023056	positive regulation of signaling
CRLF2	GO:0023056	positive regulation of signaling
TNFSF18	GO:0023056	positive regulation of signaling
IL6	GO:0023056	positive regulation of signaling
IL18R1	GO:0023056	positive regulation of signaling
TNF	GO:0023056	positive regulation of signaling
IRGM	GO:0023056	positive regulation of signaling
TNFSF14	GO:0023056	positive regulation of signaling
TNFAIP3	GO:0023056	positive regulation of signaling
HERC5	GO:0002697	regulation of immune effector process
IFNL1	GO:0002697	regulation of immune effector process
IFIT1	GO:0002697	regulation of immune effector process
IFNA2	GO:0002697	regulation of immune effector process
IFNB1	GO:0002697	regulation of immune effector process
RSAD2	GO:0002697	regulation of immune effector process
DDX60	GO:0002697	regulation of immune effector process
BST2	GO:0002697	regulation of immune effector process
IL12A	GO:0002697	regulation of immune effector process
DHX58	GO:0002697	regulation of immune effector process
APOBEC3G	GO:0002697	regulation of immune effector process
TLR3	GO:0002697	regulation of immune effector process
IL7R	GO:0002697	regulation of immune effector process
ZC3H12A	GO:0002697	regulation of immune effector process
IL6	GO:0002697	regulation of immune effector process
IL18R1	GO:0002697	regulation of immune effector process
TNF	GO:0002697	regulation of immune effector process
LTA	GO:0002697	regulation of immune effector process
TNFAIP3	GO:0002697	regulation of immune effector process
IFNA2	GO:0002822	regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains
IFNB1	GO:0002822	regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains
RSAD2	GO:0002822	regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains
IL12A	GO:0002822	regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains
CD274	GO:0002822	regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains
IL7R	GO:0002822	regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains
ZC3H12A	GO:0002822	regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains
TNFSF13B	GO:0002822	regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains
IL6	GO:0002822	regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains
IL18R1	GO:0002822	regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains
TNF	GO:0002822	regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains
LTA	GO:0002822	regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains
TNFAIP3	GO:0002822	regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains
IFNA7	GO:0032943	mononuclear cell proliferation
IRF1	GO:0032943	mononuclear cell proliferation
IFNA8	GO:0032943	mononuclear cell proliferation
IFNA2	GO:0032943	mononuclear cell proliferation
IFNA16	GO:0032943	mononuclear cell proliferation
IFNW1	GO:0032943	mononuclear cell proliferation
IFNB1	GO:0032943	mononuclear cell proliferation
IL12A	GO:0032943	mononuclear cell proliferation
CD274	GO:0032943	mononuclear cell proliferation
PDCD1LG2	GO:0032943	mononuclear cell proliferation
IL7R	GO:0032943	mononuclear cell proliferation
CSF1	GO:0032943	mononuclear cell proliferation
TNFSF13B	GO:0032943	mononuclear cell proliferation
TNFSF18	GO:0032943	mononuclear cell proliferation
IL6	GO:0032943	mononuclear cell proliferation
TNFSF14	GO:0032943	mononuclear cell proliferation
SOCS1	GO:0042509	regulation of tyrosine phosphorylation of STAT protein
IFNL1	GO:0042509	regulation of tyrosine phosphorylation of STAT protein
IFNA2	GO:0042509	regulation of tyrosine phosphorylation of STAT protein
IL12A	GO:0042509	regulation of tyrosine phosphorylation of STAT protein
JAK2	GO:0042509	regulation of tyrosine phosphorylation of STAT protein
KIT	GO:0042509	regulation of tyrosine phosphorylation of STAT protein
CSF2	GO:0042509	regulation of tyrosine phosphorylation of STAT protein
TSLP	GO:0042509	regulation of tyrosine phosphorylation of STAT protein
TNFSF18	GO:0042509	regulation of tyrosine phosphorylation of STAT protein
IL6	GO:0042509	regulation of tyrosine phosphorylation of STAT protein
TNF	GO:0042509	regulation of tyrosine phosphorylation of STAT protein
IFNA7	GO:0048534	hematopoietic or lymphoid organ development
IRF1	GO:0048534	hematopoietic or lymphoid organ development
SOCS1	GO:0048534	hematopoietic or lymphoid organ development
IFNL1	GO:0048534	hematopoietic or lymphoid organ development
IFI16	GO:0048534	hematopoietic or lymphoid organ development
IFNA8	GO:0048534	hematopoietic or lymphoid organ development
IFNA2	GO:0048534	hematopoietic or lymphoid organ development
IFNA16	GO:0048534	hematopoietic or lymphoid organ development
IFNW1	GO:0048534	hematopoietic or lymphoid organ development
IFNB1	GO:0048534	hematopoietic or lymphoid organ development
RSAD2	GO:0048534	hematopoietic or lymphoid organ development
IL12A	GO:0048534	hematopoietic or lymphoid organ development
JAK2	GO:0048534	hematopoietic or lymphoid organ development
